         5       653       401       557

EOS                                                                            

  i            rad           emas         rho         pres          nb           kf(e)      kf(mu)       kf(p)       kf(n)      kf(la)      kf(S-)      kf(S0)      kf(S+)         Tc(n)       Tc(p)      Tc(la)    Durca        mstn        mstp  nSF   Acel   Aion   Zion
  546   1.117863E+04   1.399972E+00   6.103E+11   8.349E+29   3.648E-04      1.313E-01   0.000E+00   0.000E+00   1.618E-01   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.118E+08   0.000E+00   0.000E+00   00000   1.000E+00   0.000E+00  1s0  190.8  116.0   40.0
  547   1.118014E+04   1.399972E+00   5.873E+11   8.194E+29   3.511E-04      1.305E-01   0.000E+00   0.000E+00   1.581E-01   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.869E+08   0.000E+00   0.000E+00   00000   1.000E+00   0.000E+00  1s0  187.2  116.0   40.0
  548   1.118166E+04   1.399973E+00   5.652E+11   8.038E+29   3.379E-04      1.296E-01   0.000E+00   0.000E+00   1.545E-01   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.628E+08   0.000E+00   0.000E+00   00000   1.000E+00   0.000E+00  1s0  183.8  116.0   40.0
  549   1.118317E+04   1.399973E+00   5.439E+11   7.883E+29   3.252E-04      1.287E-01   0.000E+00   0.000E+00   1.509E-01   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.395E+08   0.000E+00   0.000E+00   00000   1.000E+00   0.000E+00  1s0  180.5  116.0   40.0
  550   1.118469E+04   1.399974E+00   5.234E+11   7.728E+29   3.130E-04      1.287E-01   0.000E+00   0.000E+00   1.457E-01   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.064E+08   0.000E+00   0.000E+00   00000   1.000E+00   0.000E+00  1s0  174.1  116.0   40.0
  551   1.118620E+04   1.399974E+00   5.037E+11   7.573E+29   3.012E-04      1.287E-01   0.000E+00   0.000E+00   1.399E-01   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.719E+08   0.000E+00   0.000E+00   00000   1.000E+00   0.000E+00  1s0  167.4  116.0   40.0
  552   1.118772E+04   1.399975E+00   4.847E+11   7.417E+29   2.899E-04      1.287E-01   0.000E+00   0.000E+00   1.338E-01   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.379E+08   0.000E+00   0.000E+00   00000   1.000E+00   0.000E+00  1s0  160.9  116.0   40.0
  553   1.118923E+04   1.399975E+00   4.664E+11   7.262E+29   2.790E-04      1.288E-01   0.000E+00   0.000E+00   1.274E-01   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.046E+08   0.000E+00   0.000E+00   00000   1.000E+00   0.000E+00  1s0  154.7  116.0   40.0
  554   1.119075E+04   1.399976E+00   4.488E+11   7.107E+29   2.685E-04      1.288E-01   0.000E+00   0.000E+00   1.205E-01   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.237E+07   0.000E+00   0.000E+00   00000   1.000E+00   0.000E+00  1s0  148.8  116.0   40.0
  555   1.119226E+04   1.399976E+00   4.319E+11   6.951E+29   2.584E-04      1.289E-01   0.000E+00   0.000E+00   1.131E-01   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.172E+07   0.000E+00   0.000E+00   00000   1.000E+00   0.000E+00  1s0  143.0  116.0   40.0
  556   1.119378E+04   1.399977E+00   4.157E+11   6.796E+29   2.487E-04      1.289E-01   0.000E+00   0.000E+00   1.048E-01   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.351E+07   0.000E+00   0.000E+00   00000   1.000E+00   0.000E+00  1s0  137.5  116.0   40.0
  557   1.119530E+04   1.399977E+00   4.000E+11   6.641E+29   2.394E-04      1.290E-01   0.000E+00   0.000E+00   9.542E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.963E+03   0.000E+00   0.000E+00   00000   1.000E+00   0.000E+00  1s0  132.2  116.0   40.0
  558   1.119681E+04   1.399978E+00   3.849E+11   6.486E+29   2.304E-04      1.280E-01   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00       130.0  130.0   40.0
  559   1.119833E+04   1.399978E+00   3.704E+11   6.330E+29   2.217E-04      1.264E-01   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00       130.0  130.0   40.0
  560   1.119984E+04   1.399979E+00   3.564E+11   6.175E+29   2.133E-04      1.248E-01   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00       130.0  130.0   40.0
  561   1.120136E+04   1.399979E+00   3.430E+11   6.020E+29   2.053E-04      1.232E-01   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00       130.0  130.0   40.0
  562   1.120333E+04   1.399980E+00   3.301E+11   5.850E+29   1.975E-04      1.216E-01   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00       130.0  130.0   40.0
  563   1.120664E+04   1.399981E+00   3.176E+11   5.638E+29   1.901E-04      1.214E-01   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        88.0   88.0   28.0
  564   1.120995E+04   1.399981E+00   3.057E+11   5.427E+29   1.830E-04      1.199E-01   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        88.0   88.0   28.0
  565   1.121325E+04   1.399982E+00   2.941E+11   5.216E+29   1.761E-04      1.184E-01   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        88.0   88.0   28.0
  566   1.121656E+04   1.399983E+00   2.831E+11   5.004E+29   1.695E-04      1.169E-01   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        88.0   88.0   28.0
  567   1.121987E+04   1.399983E+00   2.724E+11   4.793E+29   1.631E-04      1.154E-01   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        88.0   88.0   28.0
  568   1.122317E+04   1.399984E+00   2.621E+11   4.581E+29   1.570E-04      1.148E-01   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        86.0   86.0   28.0
  569   1.122648E+04   1.399985E+00   2.522E+11   4.370E+29   1.511E-04      1.133E-01   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        86.0   86.0   28.0
  570   1.122978E+04   1.399986E+00   2.427E+11   4.159E+29   1.454E-04      1.119E-01   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        86.0   86.0   28.0
  571   1.123309E+04   1.399986E+00   2.336E+11   3.947E+29   1.399E-04      1.105E-01   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        86.0   86.0   28.0
  572   1.123640E+04   1.399987E+00   2.248E+11   3.736E+29   1.346E-04      1.091E-01   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        86.0   86.0   28.0
  573   1.123970E+04   1.399988E+00   2.163E+11   3.524E+29   1.295E-04      1.077E-01   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        86.0   86.0   28.0
  574   1.124286E+04   1.399988E+00   2.081E+11   3.391E+29   1.246E-04      1.063E-01   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        86.0   86.0   28.0
  575   1.124600E+04   1.399989E+00   2.003E+11   3.260E+29   1.200E-04      1.058E-01   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        84.0   84.0   28.0
  576   1.124915E+04   1.399989E+00   1.927E+11   3.129E+29   1.155E-04      1.045E-01   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        84.0   84.0   28.0
  577   1.125230E+04   1.399990E+00   1.855E+11   2.998E+29   1.111E-04      1.031E-01   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        84.0   84.0   28.0
  578   1.125544E+04   1.399990E+00   1.785E+11   2.867E+29   1.069E-04      1.018E-01   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        84.0   84.0   28.0
  579   1.125859E+04   1.399990E+00   1.718E+11   2.736E+29   1.029E-04      1.005E-01   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        84.0   84.0   28.0
  580   1.126174E+04   1.399991E+00   1.653E+11   2.605E+29   9.902E-05      9.924E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        84.0   84.0   28.0
  581   1.126488E+04   1.399991E+00   1.591E+11   2.474E+29   9.530E-05      9.798E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        84.0   84.0   28.0
  582   1.126803E+04   1.399992E+00   1.531E+11   2.343E+29   9.171E-05      9.673E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        84.0   84.0   28.0
  583   1.127118E+04   1.399992E+00   1.473E+11   2.212E+29   8.827E-05      9.551E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        84.0   84.0   28.0
  584   1.127432E+04   1.399993E+00   1.417E+11   2.081E+29   8.495E-05      9.429E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        84.0   84.0   28.0
  585   1.127712E+04   1.399993E+00   1.364E+11   2.005E+29   8.175E-05      9.385E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        82.0   82.0   28.0
  586   1.127991E+04   1.399993E+00   1.313E+11   1.930E+29   7.868E-05      9.266E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        82.0   82.0   28.0
  587   1.128270E+04   1.399993E+00   1.263E+11   1.856E+29   7.572E-05      9.148E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        82.0   82.0   28.0
  588   1.128549E+04   1.399994E+00   1.215E+11   1.781E+29   7.288E-05      9.032E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        82.0   82.0   28.0
  589   1.128828E+04   1.399994E+00   1.170E+11   1.706E+29   7.014E-05      8.918E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        82.0   82.0   28.0
  590   1.129107E+04   1.399994E+00   1.126E+11   1.631E+29   6.751E-05      8.805E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        82.0   82.0   28.0
  591   1.129386E+04   1.399994E+00   1.083E+11   1.557E+29   6.497E-05      8.693E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        82.0   82.0   28.0
  592   1.129665E+04   1.399995E+00   1.042E+11   1.482E+29   6.253E-05      8.653E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        80.0   80.0   28.0
  593   1.129944E+04   1.399995E+00   1.003E+11   1.407E+29   6.017E-05      8.543E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        80.0   80.0   28.0
  594   1.130223E+04   1.399995E+00   9.652E+10   1.333E+29   5.791E-05      8.435E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        80.0   80.0   28.0
  595   1.130502E+04   1.399996E+00   9.288E+10   1.258E+29   5.573E-05      8.327E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        80.0   80.0   28.0
  596   1.130778E+04   1.399996E+00   8.938E+10   1.202E+29   5.363E-05      8.222E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        80.0   80.0   28.0
  597   1.131054E+04   1.399996E+00   8.601E+10   1.154E+29   5.161E-05      8.117E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        80.0   80.0   28.0
  598   1.131329E+04   1.399996E+00   8.277E+10   1.106E+29   4.966E-05      8.082E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        78.0   78.0   28.0
  599   1.131605E+04   1.399996E+00   7.965E+10   1.058E+29   4.779E-05      7.979E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        78.0   78.0   28.0
  600   1.131880E+04   1.399996E+00   7.664E+10   1.010E+29   4.599E-05      7.877E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        78.0   78.0   28.0
  601   1.132155E+04   1.399997E+00   7.375E+10   9.619E+28   4.426E-05      7.777E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        78.0   78.0   28.0
  602   1.132431E+04   1.399997E+00   7.097E+10   9.139E+28   4.259E-05      7.678E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        78.0   78.0   28.0
  603   1.132706E+04   1.399997E+00   6.830E+10   8.659E+28   4.099E-05      7.581E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        78.0   78.0   28.0
  604   1.132981E+04   1.399997E+00   6.572E+10   8.179E+28   3.944E-05      7.484E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        78.0   78.0   28.0
  605   1.133257E+04   1.399997E+00   6.325E+10   7.699E+28   3.796E-05      7.389E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        78.0   78.0   28.0
  606   1.133525E+04   1.399997E+00   6.086E+10   7.252E+28   3.653E-05      7.295E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        78.0   78.0   28.0
  607   1.133753E+04   1.399997E+00   5.857E+10   6.990E+28   3.515E-05      7.202E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        78.0   78.0   28.0
  608   1.133981E+04   1.399998E+00   5.636E+10   6.727E+28   3.383E-05      7.111E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        78.0   78.0   28.0
  609   1.134209E+04   1.399998E+00   5.423E+10   6.465E+28   3.255E-05      7.020E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        78.0   78.0   28.0
  610   1.134437E+04   1.399998E+00   5.219E+10   6.203E+28   3.133E-05      6.931E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        78.0   78.0   28.0
  611   1.134665E+04   1.399998E+00   5.022E+10   5.940E+28   3.015E-05      6.843E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        78.0   78.0   28.0
  612   1.134893E+04   1.399998E+00   4.833E+10   5.678E+28   2.902E-05      6.756E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        78.0   78.0   28.0
  613   1.135121E+04   1.399998E+00   4.651E+10   5.415E+28   2.793E-05      6.671E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        78.0   78.0   28.0
  614   1.135349E+04   1.399998E+00   4.475E+10   5.153E+28   2.688E-05      6.586E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        78.0   78.0   28.0
  615   1.135577E+04   1.399998E+00   4.307E+10   4.891E+28   2.587E-05      6.502E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        78.0   78.0   28.0
  616   1.135806E+04   1.399998E+00   4.144E+10   4.628E+28   2.489E-05      6.514E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        80.0   80.0   30.0
  617   1.136034E+04   1.399998E+00   3.988E+10   4.366E+28   2.395E-05      6.431E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        80.0   80.0   30.0
  618   1.136263E+04   1.399998E+00   3.838E+10   4.176E+28   2.305E-05      6.349E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        80.0   80.0   30.0
  619   1.136493E+04   1.399999E+00   3.693E+10   4.004E+28   2.218E-05      6.268E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        80.0   80.0   30.0
  620   1.136723E+04   1.399999E+00   3.554E+10   3.832E+28   2.134E-05      6.188E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        80.0   80.0   30.0
  621   1.136953E+04   1.399999E+00   3.420E+10   3.661E+28   2.054E-05      6.109E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        80.0   80.0   30.0
  622   1.137183E+04   1.399999E+00   3.291E+10   3.489E+28   1.976E-05      6.032E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        80.0   80.0   30.0
  623   1.137413E+04   1.399999E+00   3.167E+10   3.317E+28   1.902E-05      5.955E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        80.0   80.0   30.0
  624   1.137643E+04   1.399999E+00   3.048E+10   3.145E+28   1.830E-05      5.879E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        80.0   80.0   30.0
  625   1.137873E+04   1.399999E+00   2.933E+10   2.973E+28   1.762E-05      5.805E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        80.0   80.0   30.0
  626   1.138103E+04   1.399999E+00   2.822E+10   2.801E+28   1.695E-05      5.731E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        80.0   80.0   30.0
  627   1.138333E+04   1.399999E+00   2.716E+10   2.630E+28   1.632E-05      5.659E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        80.0   80.0   30.0
  628   1.138545E+04   1.399999E+00   2.613E+10   2.493E+28   1.570E-05      5.587E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        80.0   80.0   30.0
  629   1.138734E+04   1.399999E+00   2.515E+10   2.400E+28   1.511E-05      5.516E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        80.0   80.0   30.0
  630   1.138923E+04   1.399999E+00   2.420E+10   2.308E+28   1.454E-05      5.445E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        80.0   80.0   30.0
  631   1.139112E+04   1.399999E+00   2.329E+10   2.215E+28   1.399E-05      5.376E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        80.0   80.0   30.0
  632   1.139300E+04   1.399999E+00   2.241E+10   2.123E+28   1.347E-05      5.308E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        80.0   80.0   30.0
  633   1.139489E+04   1.399999E+00   2.157E+10   2.030E+28   1.296E-05      5.240E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        80.0   80.0   30.0
  634   1.139678E+04   1.399999E+00   2.075E+10   1.938E+28   1.247E-05      5.217E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        78.0   78.0   30.0
  635   1.139867E+04   1.399999E+00   1.997E+10   1.845E+28   1.200E-05      5.151E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        78.0   78.0   30.0
  636   1.140056E+04   1.399999E+00   1.922E+10   1.753E+28   1.155E-05      5.086E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        78.0   78.0   30.0
  637   1.140244E+04   1.399999E+00   1.849E+10   1.660E+28   1.112E-05      5.021E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        78.0   78.0   30.0
  638   1.140433E+04   1.399999E+00   1.780E+10   1.568E+28   1.070E-05      4.957E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        78.0   78.0   30.0
  639   1.140617E+04   1.399999E+00   1.713E+10   1.488E+28   1.030E-05      4.894E-02   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      0.000E+00   0.000E+00   0.000E+00   00000   0.000E+00   0.000E+00        78.0   78.0   30.0
